Exercício: 2018
Escopo: Estados/DF
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";330249,56
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"19.122 - Administração Geral";1671835,34
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20 - Agricultura";291444806,52
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20.605 - Abastecimento";10429150,23
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20.606 - Extensão Rural";1914113,71
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";119741959,19
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20.609 - Defesa Agropecuária";3986403,46
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"20.122 - Administração Geral";154908043,74
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"FU20 - Demais Subfunções";465136,19
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"21 - Organização Agrária";195698,54
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"21.631 - Reforma Agrária";195698,54
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"22 - Indústria";312500,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"22.662 - Produção Industrial";312500,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"23 - Comércio e Serviços";12689509,82
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"23.694 - Serviços Financeiros";12053669,09
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"23.695 - Turismo";610515,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"FU23 - Demais Subfunções";25325,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"26 - Transporte";169202276,75
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"26.781 - Transporte Aéreo";6912937,52
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";147553454,31
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"FU26 - Demais Subfunções";14735884,92
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"27 - Desporto e Lazer";9924267,18
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"27.811 - Desporto de Rendimento";2479276,24
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"27.812 - Desporto Comunitário";7444990,94
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"28 - Encargos Especiais";375489668,52
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";374489668,52
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"28.845 - Outras Transferências";1000000,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Liquidadas";"Despesas Intraorçamentárias";282159198,81
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";6768341905,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"01 - Legislativa";338726088,9
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"01.031 - Ação Legislativa";5238971,74
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"01.032 - Controle Externo";753664,56
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"01.122 - Administração Geral";320368882,76
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU01 - Demais Subfunções";12364569,84
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"02 - Judiciária";677562031,78
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"02.061 - Ação Judiciária";4753895,56
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"02.122 - Administração Geral";556948917,94
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU02 - Demais Subfunções";115859218,28
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"03 - Essencial à Justiça";354926187,67
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"03.091 - Defesa da Ordem Jurídica";729949,33
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"03.122 - Administração Geral";235274024,07
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU03 - Demais Subfunções";118922214,27
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04 - Administração";890505594,48
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.121 - Planejamento e Orçamento";34427,33
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.122 - Administração Geral";866314030,07
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.123 - Administração Financeira";7337044,57
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.124 - Controle Interno";76105,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.126 - Tecnologia da Informação";3080284,57
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";440087,46
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.129 - Administração de Receitas";4494463,96
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"04.131 - Comunicação Social";180667,24
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU04 - Demais Subfunções";8548484,28
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"06 - Segurança Pública";778682023,67
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"06.181 - Policiamento";724238439,89
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"06.182 - Defesa Civil";9146579,64
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"06.122 - Administração Geral";44988384,49
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU06 - Demais Subfunções";308619,65
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"08 - Assistência Social";26946259,27
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"08.244 - Assistência Comunitária";21966489,39
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"08.122 - Administração Geral";84660,5
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU08 - Demais Subfunções";4895109,38
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"09 - Previdência Social";654038098,89
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";632357977,95
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"09.122 - Administração Geral";21218846,38
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU09 - Demais Subfunções";461274,56
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10 - Saúde";990035268,87
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.301 - Atenção Básica";65601416,35
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";361988347,11
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";9879625,91
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.304 - Vigilância Sanitária";599635,36
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";3238916,63
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"10.122 - Administração Geral";545548380,78
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU10 - Demais Subfunções";3178946,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"11 - Trabalho";8540798,28
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU11 - Demais Subfunções";8540798,28
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12 - Educação";1123732026,87
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.361 - Ensino Fundamental";371664815,95
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.362 - Ensino Médio";225201596,45
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.363 - Ensino Profissional";335699,12
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.366 - Educação de Jovens e Adultos";424984,62
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.367 - Educação Especial";256774,22
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.368 - Educação Básica";224163320,93
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"12.122 - Administração Geral";295990335,41
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU12 - Demais Subfunções";5694500,17
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"13 - Cultura";5726523,69
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"13.392 - Difusão Cultural";3192238,49
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"13.122 - Administração Geral";2488759,5
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU13 - Demais Subfunções";45525,7
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"14 - Direitos da Cidadania";751603,05
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"14.422 - Direitos Individuais, Coletivos e Difusos";751603,05
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"15 - Urbanismo";13997804,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"15.451 - Infraestrutura Urbana";13997804,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"17 - Saneamento";40584030,02
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"17.511 - Saneamento Básico Rural";55022,09
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"17.512 - Saneamento Básico Urbano";40529007,93
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"18 - Gestão Ambiental";9989036,82
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";375959,85
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"18.542 - Controle Ambiental";9349591,3
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"18.122 - Administração Geral";157660,67
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU18 - Demais Subfunções";105825,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"19 - Ciência e Tecnologia";3735203,22
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"19.572 - Desenvolvimento Tecnológico e Engenharia";1759898,86
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";330249,56
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"19.122 - Administração Geral";1645054,8
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20 - Agricultura";284777683,99
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20.605 - Abastecimento";10072150,23
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20.606 - Extensão Rural";1908558,12
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20.608 - Promoção da Produção Agropecuária";114506449,48
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20.609 - Defesa Agropecuária";3458647,05
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"20.122 - Administração Geral";154366742,92
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU20 - Demais Subfunções";465136,19
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"21 - Organização Agrária";195698,54
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"21.631 - Reforma Agrária";195698,54
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"22 - Indústria";312500,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"22.662 - Produção Industrial";312500,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"23 - Comércio e Serviços";12689509,82
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"23.694 - Serviços Financeiros";12053669,09
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"23.695 - Turismo";610515,73
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU23 - Demais Subfunções";25325,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"26 - Transporte";167079609,67
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"26.781 - Transporte Aéreo";6037519,72
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"26.782 - Transporte Rodoviário";146425996,8
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"FU26 - Demais Subfunções";14616093,15
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"27 - Desporto e Lazer";9354955,11
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"27.811 - Desporto de Rendimento";2379626,62
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"27.812 - Desporto Comunitário";6975328,49
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"28 - Encargos Especiais";375453368,39
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";374453368,39
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"28.845 - Outras Transferências";1000000,00
Governo do Estado de Rondônia;11;RO;1787279;"Despesas Pagas";"Despesas Intraorçamentárias";255767906,79
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";333090001,6
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"01 - Legislativa";9623177,94
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"01.031 - Ação Legislativa";97105,96
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"01.122 - Administração Geral";6642625,73
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"FU01 - Demais Subfunções";2883446,25
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"02 - Judiciária";22761216,66
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"02.061 - Ação Judiciária";606218,17
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"02.122 - Administração Geral";17601182,00
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"FU02 - Demais Subfunções";4553816,49
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"03 - Essencial à Justiça";20805278,68
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"03.091 - Defesa da Ordem Jurídica";2310774,74
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"03.122 - Administração Geral";3862906,29
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"FU03 - Demais Subfunções";14631597,65
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";30198650,36
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";25141376,51
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";2562020,77
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"04.126 - Tecnologia da Informação";1722972,33
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"04.129 - Administração de Receitas";341591,44
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"FU04 - Demais Subfunções";430689,31
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"06 - Segurança Pública";28403408,57
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"06.181 - Policiamento";24730031,94
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"06.182 - Defesa Civil";1515502,77
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"06.122 - Administração Geral";2157873,86
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";3636207,26
Governo do Estado de Rondônia;11;RO;1787279;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";2211643,43
